ID,Tipo,TextUser,Timer,Txtimer
5,I/C,"Aprendo rápido, en los últimos tres años aprendí tres nuevos idiomas, aparte de esto tengo buenas habilidades de comunicación y las personas que me rodean disfrutan de mi compañía. Tengo una actitud optimista y habilidades para tomar decisiones que siempre me ayudan a asumir diversos desafíos en la vida académica y personal. Aparte de esto, soy un hombre motivado con actitud disciplinada y siempre ahí para ayudar a los demás.",0:0,0:0
10,C/I,"Mi mayor fortaleza es que nunca me rindo en ninguna situación y al menos trato de lograr mi objetivo en ese momento en particular, aparte de esto soy puntual, trabajadora, buena en liderazgo, comunicación y gestión. En lo que respecta a mis debilidades, pierdo mucho de mi tiempo en actividades extracurriculares aparte de estudios como leer novelas y fotografía.",0:0,0:0
10,C/I,"Mi fortaleza es que tengo un pensamiento positivo, trabajador, puntual y de mente abierta. Mi debilidad es que confié en la gente en breve.",0:0,0:0
4,I/S,"Mi fortaleza es que soy una persona trabajadora y también una persona trabajadora inteligente, puedo adoptar la situación fácilmente y hacer que mi entorno sea cómodo para mí. Mi debilidad es que no puedo tolerar ninguna excusa en el trabajo.",0:0,0:0
5,I/C,"Mis puntos fuertes son que soy un gran trabajador, honesto y de rápido aprendizaje. Mis debilidades son que confío en la gente fácilmente y soy un poco emocional en algunos casos.",0:0,0:0
10,C/I,"Mis fortalezas son que me adapto a cualquier entorno de trabajo y aprendo rápido junto con una actitud positiva hacia el trabajo y hablando de debilidades, no creo que sea debilidad, me gustaría decir área de mejora y esto incluye mi comunicación en inglés y por eso comencé a tener conversaciones en inglés en una llamada telefónica.",0:0,0:0
10,C/I,"Mis fortalezas son que me adapto a cualquier entorno de trabajo y aprendo rápido junto con una actitud positiva hacia el trabajo y hablando de debilidades, no creo que sea debilidad, me gustaría decir área de mejora y esto incluye mi comunicación en inglés y por eso comencé a tener conversaciones en inglés en una llamada telefónica.",0:0,0:0
4,I/S,"Mis puntos fuertes: Honesto, trabajador, flexible a cualquier entorno, gestión del tiempo. Mi debilidad: confiar en la gente fácilmente, quiero hacer felices a todos.",0:0,0:0
12,DC/IS,Mis fortalezas: Soy una persona positiva y soy muy trabajadora cuando tuve la oportunidad de trabajar en la organización. Puedo probarme a mí mismo. Mi debilidad es que tenía una voz pequeña.,0:0,0:0
12,DC/IS,"Mis fortalezas son que puedo trabajar en estrés y estoy determinado a mi trabajo, ya que cualquier trabajo se da, es mi responsabilidad completarlo en un tiempo determinado. Mi semana es que soy introvertido pero estoy trabajando en ello para mejorarlo y hacerme más sociable y comunicarme con la gente.",0:0,0:0
10,C/I,"Mis puntos fuertes son que aprendo rápido, trabajo duro y honestidad. Hablando de mi debilidad que tenía un tono de voz pequeño.",0:0,0:0
11,C/S,"Fuerza: Aprendo rápido y soy un buen jugador de equipo. Debilidad: cuando hago algo o hago algo, me concentro y doy mi 100%, lo que me mantiene un día entero ocupado.",0:0,0:0
10,C/I,Mis puntos fuertes son;I Soy un gran trabajador. Puntual.Disciplinado.Soy adaptable para trabajar en cualquier entorno. Mi debilidad: Hablar demasiado. Puedo moldearlo para que pueda hablar cuando sea necesario. Gracias.,0:0,0:0
4,I/S,"Mis puntos fuertes son el trabajo duro, puntual y la confianza en mí mismo. También capaz de adaptarse a cualquier entorno de trabajo. Mi debilidad es que a veces no puedo controlar mis emociones y no puedo sentirme libre hasta que finalice mi trabajo asignado. Gracias.",0:0,0:0
10,C/I,Fuerza: Trabajar duro es mi mayor fortaleza con una actitud positiva. Aprendo bastante rápido. Tengo habilidades de comunicación efectivas. Soy capaz de trabajar en equipo. Estoy automotivado. Debilidad:I Piensa demasiado para mi éxito y responsabilidad. No me detengo cuando alguien necesita ayudarme. Puedo confiar fácilmente en cualquiera. Soy de naturaleza emocional.,0:0,0:0
7,S/I,"Fuerza: Soy una persona audaz, honesta, motivada y de mente tranquila. Puedo adoptar cualquier tipo de ambiente de trabajo. Mi naturaleza de trabajo inteligente me da trabajo bajo cualquier circunstancia. Debilidad: Soy de naturaleza emocional. Confío en cualquiera fácilmente. No puedo dejar de ayudar a la persona que es una necesidad. Nunca obtengo consuelo hasta que completo el trabajo. Si alguien miente, lo reprendí en la cara.",0:0,0:0
10,C/I,Mis puntos fuertes:-Puede trabajar bajo alta presión.-Puedo adaptarme fácilmente a cualquier tipo de entorno. Mi debilidad:-I Puede confiar fácilmente en alguien.-Soy de naturaleza emocional.,0:0,0:0
10,C/I,"Fuerza: Soy una persona audaz, honesta, motivada y de mente tranquila. Puedo adoptar cualquier tipo de ambiente de trabajo. Mi naturaleza de trabajo inteligente me da trabajo bajo cualquier circunstancia. Debilidad: Soy de naturaleza emocional. Confío en cualquiera fácilmente. No puedo dejar de ayudar a la persona que es una necesidad.",0:0,0:0
0,D/I,"Fortalezas: Soy una apasionada en mi trabajo, una persona trabajadora con una actitud positiva y automotivada con el pensamiento positivo. Debilidad: Me arrepiento de no ser directo y de ser emocional.",0:0,0:0
4,I/S,Mis fortalezas son que soy un pensador positivo y voy a interactuar fácilmente con la gente fácilmente y un trabajador duro y adicto al trabajo. Soy muy puntual hacia el trabajo sin debilidad encontrada en mí.,0:0,0:0
10,C/I,"Fuerza: Me adopto rápidamente para trabajar en una situación de presión, siempre trato de aprender más cosas usando mi propio tiempo. Soy un trabajador analítico duro y también me pongo más trabajo duro para completar la tarea en el período de tiempo. Debilidad: Pienso demasiado, pero me ayudará en mis tareas futuras, menos hablando no es un tipo tímido.",0:0,0:0
4,I/S,"Mi fortaleza es la actitud positiva del trabajador inteligente, adaptarse fácilmente en cualquier tipo de entornoLa debilidad es a veces enojarse pero razonable, creer a algunas personas fácilmente.",0:0,0:0
4,I/S,"Mi fortaleza es que soy muy bueno para hacer amigos, es fácilmente más grande en cualquier entorno. Mi debilidad que tengo no me detiene cuando alguien necesita ayudarme.",0:0,0:0
5,I/C,"Señor, soy la persona honesta, trabajadora y motivada en mi carrera y en mi vida. Gracias.",0:0,0:0
12,DC/IS,"Fortalezas: Soy muy abierto y acepto nuevas ideas y nuevas personas. Estoy comprometido con las cosas, me apasiona y me enorgullezco de ser una persona alegre que puede hacer más felices a las personas que me rodean. Debilidades: Procrastino de vez en cuando, y me distraigo fácilmente. También soy de los que esperan a que otros den el primer paso, y deseo que sea algo que pueda mejorar.",0:0,0:0
10,C/I,"Mi fuerza: Me dedico al trabajo. Y automotivado, aprende cosas nuevas. Debilidad: No puedo decir que no por otros que piden ayuda.",0:0,0:0
10,C/I,"Señor, nadie es perfecto en ninguna área en particular. Pero hasta donde creo que soy bastante bueno en ética profesional. Me relaciono con la gente muy pronto y la mayor cualidad mía es que cumplo con mi trabajo hasta la fecha límite y puedo trabajar en cualquier tipo de estrés como lo he hecho anteriormente también. Así que va a ayudar a mi carrera de carrera. Tomando sobre mi debilidad, antes era un orador público muy malo y me puse muy nervioso frente al público. Poco a poco, he superado el miedo a hablar en público, ahora estoy bien con eso. Y definitivamente, debo estar teniendo alguna otra debilidad, pero eso no perjudica mi profesión.",0:0,0:0
0,D/I,Mis fortalezas:* Aprende una lección del fracaso* Automotivado y de mente tranquila.* Confianza en ti mismo y nunca te rindas.* Trabaja bajo ninguna circunstancia.* VersatilidadLa debilidad :* los malos hábitos como despertarse tarde.* Menos hablar* No puedo decir que no por ayuda.* Timidez.,0:0,0:0
10,C/I,"Mis puntos fuertes son que me gusta programar y soy bueno en el pensamiento lógico. Soy puntual con mi trabajo y siempre dispuesto a aprender cosas nuevas. Me gusta trabajar en equipo y ayudarme mutuamente cuando es necesario. Mis debilidades son que soy muy perezoso, pero es superado por el amor por la programación.",0:0,0:0
10,C/I,"MI FUERZA es;1. Mi hermana, ya que siempre me apoya.2. Mi dedicación hacia mi trabajo.3. Mi naturaleza de ayuda y mi cortesía. MI DEBILIDAD es;1. Sensible.2. Pensar en algo que no tiene nada que ver conmigo.",0:0,0:0
10,C/I,Mi fuerza es que soy trabajador y siempre hago mi trabajo dentro de los plazos. A veces puede presionarme y se convierte en mi debilidad.,0:0,0:0
10,C/I,Mi fuerza es que soy muy trabajadora y puntual. Mi debilidad es que soy un poco perezoso por lo que no estoy interesado.,0:0,0:0
10,C/I,Mis puntos fuertes es que tengo un pensamiento positivo que me motiva hacia mi trabajo. Mi debilidad es una especie de comunicación en inglés y estoy trabajando en ello para mejorar en los próximos días.,0:0,0:0
10,C/I,"Mi fortaleza es que soy capaz de trabajar bajo presión y esforzarme por cumplir con la fecha límite de una tarea determinada. Mi debilidad es que tengo un poco de mal genio, pero últimamente he estado tratando de manejar mi temperamento y lo estoy haciendo bastante bien.",0:0,0:0
7,S/I,"Mis puntos fuertes son que aprendo rápido, nunca digo que no a ningún trabajo que se me asigne y trato de terminar ese trabajo antes de tiempo. Debilidad: Soy un poco débil en matemáticas, además de que a veces pienso demasiado en las cosas, lo que no tiene nada que ver conmigo.",0:0,0:0
10,C/I,"En realidad, me concentro más en mi fuerza porque si desarrollo mi fuerza para poder superar cualquier debilidad y podría encontrar en el futuro también Soy un aprendiz rápido y adopto el entorno para el que trabajaré.",0:0,0:0
10,C/I,"Fuerza: Puedo trabajar bajo presión. Puedo adoptar cualquier entorno nuevo y mezclarme con la gente fácilmente. Trabajador inteligente. Honesto.Aprendiz rápido. Puede manejar la situación. Debilidad :I Puede confiar fácilmente en alguien. Nunca obtengo consuelo hasta que completo el trabajo. Si alguien miente, lo reprendí en la cara. Pienso demasiado, pero a veces me resulta mejor porque con más pensamiento obtengo la solución del problema.",0:0,0:0
10,C/I,Fuerza:-Trabajador.-Flexible.-Automotivado. Debilidad:-I Soy muy emocional.-Confía fácilmente en las personas.,0:0,0:0
10,C/I,"Mi fortaleza es que tengo un pensamiento positivo, soy trabajador, puntual y de mente abierta. Mi debilidad es que confié en la gente en poco tiempo y en la comunicación en inglés. Pero trabaja en ello y mejóralo porque la práctica hace que un hombre sea perfecto.",0:0,0:0
10,C/I,"Fuerza: Soy una persona audaz, honesta, motivada y de mente tranquila. Puedo adoptar cualquier tipo de ambiente de trabajo. Mi naturaleza de trabajo inteligente me da trabajo bajo cualquier circunstancia. Debilidad: Soy de naturaleza emocional. Confío en cualquiera fácilmente. No puedo dejar de ayudar a la persona que es una necesidad.",0:0,0:0
9,C/D,"Mi fortaleza es que soy una persona muy noble y humilde. La gente se siente cómoda conversando conmigo fácilmente. Debido a que la gente se abre conmigo, crea una mejor comprensión. Mi debilidad es: soy una persona muy práctica. Y la gente siempre se queja de eso. Soy malo en la emoción.",0:0,0:0
4,I/S,"Mis puntos fuertes son, soy una persona trabajadora y un aprendiz rápido, me llevo bien con la gente. Mi debilidad es, cada vez que alguien dice algo sobre cualquier tema, de repente le creo a la gente.",0:0,0:0
10,C/I,"Mi fuerza es la puntualidad, directa. Mi debilidad es la habilidad de comunicación porque no soy fluida.",0:0,0:0
10,C/I,"Mi fortaleza es que soy audaz, honesto, motivado y de mente tranquila. Mi debilidad y es de naturaleza emocional.",0:0,0:0
10,C/I,"Mis puntos fuertes son: Soy adaptable y flexible, puedo adaptarme fácilmente o responder a un nuevo tipo de entorno y nuevas condiciones. También soy trabajador, aprendo rápido, tengo la determinación y siempre hago mi trabajo a tiempo o antes de la fecha límite. Honestamente, puedo decir que mi debilidad son mis habilidades de comunicación. No soy fluido cuando se trata de la comunicación en inglés, pero creo que todo se puede aprender y practicar todo lo que me ayudará a mejorarlo, y estoy trabajando en ello.",0:0,0:0
7,S/I,Mi fuerza - Soy una persona de actitud positiva y la capacidad de aprender cosas nuevas Muy rápidamente. Mi debilidad - menos hablar pero es bueno por algún tiempo dependiendo de la situación.,0:0,0:0
4,I/S,Mi fuerza:* Trabajador duro.* Persona automotivada.* Aprendiz rápido. Mi debilidad:* Estoy trabajando en mi debilidad para superarla.,0:0,0:0
6,S/D,"Mi mayor fortaleza es una actitud positiva hacia mi vida y mi carrera, incluso durante los momentos extraños. Automotivación y capacidad para aprender y aplicar nuevas ideas. Mi debilidad es que soy sensible y demasiado honesto.",0:0,0:0
10,C/I,"Mi fuerza es el trabajo duro, la automotivación, y aprender cosas nuevas muy rápidamente. Mis fines de semana son mis habilidades de comunicación no muy buenas, pero supero eso y mejoro mis habilidades de comunicación.",0:0,0:0
12,DC/IS,"Mis puntos fuertes son. Soy una persona automotivada. Adaptabilidad, puntualidad, implicación total en mi trabajo, totalmente enfocado a mis obras son algunos de mis puntos fuertes. Tengo una naturaleza amigable, puedo hacer que la gente se involucre en mis puntos de vista, este es algún tipo de cualidad de liderazgo que tengo. Mis debilidadesSoy una persona muy directa. Soy iniciador también tengo una cierta cantidad de menos paciencia también. Gracias.",0:0,0:0
10,C/I,"Me considero un aprendiz rápido, puedo aprender cualquier cosa muy rápidamente. Mi naturaleza es muy amigable. Aparte de eso, puedo manejar a las personas groseras muy silenciosamente. Junto con mi fuerza también tengo algunas debilidades. Estos son, soy muy franco y directo.",0:0,0:0
10,C/I,"FUERZA.1. Soy introvertido, pero después de algún tiempo teniendo una conversación o comunicación (bidireccional) puedo ser un buen constructor de relaciones.2. Puedo hacer que la gente trabaje, es decir, orientada a las personas y tiene algunas cualidades de liderazgo.3. Además de esto, me gusta terminar las cosas dadas a tiempo. DEBILIDAD.1. Soy un tipo directo, si siento algo malo por alguien, lo digo en su cara. De hecho, la honestidad y la franqueza van de la mano, por lo que uno puede contar conmigo.2. Me distraigo cuando veo comida.3. Confío en la gente en la primera reunión, pero eso puede ser un activo, ya que puede construir una buena confianza entre el ambiente circundante.",0:0,0:0
